2024-02-22 12:19:16,975 INFO    StreamThr :97906 [internal.py:wandb_internal():86] W&B internal server running at pid: 97906, started at: 2024-02-22 12:19:16.973861
2024-02-22 12:19:16,976 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: status
2024-02-22 12:19:16,979 INFO    WriterThread:97906 [datastore.py:open_for_write():87] open: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/run-ppo2ky5k.wandb
2024-02-22 12:19:16,980 DEBUG   SenderThread:97906 [sender.py:send():382] send: header
2024-02-22 12:19:17,011 DEBUG   SenderThread:97906 [sender.py:send():382] send: run
2024-02-22 12:19:17,287 INFO    SenderThread:97906 [dir_watcher.py:__init__():211] watching files in: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files
2024-02-22 12:19:17,287 INFO    SenderThread:97906 [sender.py:_start_run_threads():1136] run started: ppo2ky5k with start time 1708622356.975795
2024-02-22 12:19:17,299 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: check_version
2024-02-22 12:19:17,299 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: check_version
2024-02-22 12:19:17,374 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: run_start
2024-02-22 12:19:17,379 DEBUG   HandlerThread:97906 [system_info.py:__init__():27] System info init
2024-02-22 12:19:17,380 DEBUG   HandlerThread:97906 [system_info.py:__init__():42] System info init done
2024-02-22 12:19:17,380 INFO    HandlerThread:97906 [system_monitor.py:start():194] Starting system monitor
2024-02-22 12:19:17,380 INFO    SystemMonitor:97906 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-22 12:19:17,380 INFO    HandlerThread:97906 [system_monitor.py:probe():214] Collecting system info
2024-02-22 12:19:17,381 INFO    SystemMonitor:97906 [interfaces.py:start():190] Started cpu monitoring
2024-02-22 12:19:17,381 INFO    SystemMonitor:97906 [interfaces.py:start():190] Started disk monitoring
2024-02-22 12:19:17,383 INFO    SystemMonitor:97906 [interfaces.py:start():190] Started gpuapple monitoring
2024-02-22 12:19:17,385 DEBUG   HandlerThread:97906 [system_info.py:probe():151] Probing system
2024-02-22 12:19:17,386 INFO    SystemMonitor:97906 [interfaces.py:start():190] Started memory monitoring
2024-02-22 12:19:17,386 INFO    SystemMonitor:97906 [interfaces.py:start():190] Started network monitoring
2024-02-22 12:19:17,391 DEBUG   HandlerThread:97906 [system_info.py:_probe_git():136] Probing git
2024-02-22 12:19:17,420 DEBUG   HandlerThread:97906 [system_info.py:_probe_git():144] Probing git done
2024-02-22 12:19:17,420 DEBUG   HandlerThread:97906 [system_info.py:probe():199] Probing system done
2024-02-22 12:19:17,420 DEBUG   HandlerThread:97906 [system_monitor.py:probe():223] {'os': 'macOS-14.1.1-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-02-22T17:19:17.385850', 'startedAt': '2024-02-22T17:19:16.966376', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/jonathan/projects/medical_insurance_cost/src/train.py', 'codePathLocal': 'src/train.py', 'codePath': 'src/train.py', 'git': {'remote': 'https://github.com/jonathanchen301/medical_insurance_cost.git', 'commit': 'f24fd1a99dba842314b2e3da0f06962ad573dfa1'}, 'email': 'jonathanchen301@gmail.com', 'root': '/Users/jonathan/projects/medical_insurance_cost', 'host': 'Jonathans-MacBook-Pro.local', 'username': 'jonathan', 'executable': '/Users/jonathan/anaconda3/envs/ml/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 926.3517189025879, 'used': 12.534217834472656}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-02-22 12:19:17,420 INFO    HandlerThread:97906 [system_monitor.py:probe():224] Finished collecting system info
2024-02-22 12:19:17,420 INFO    HandlerThread:97906 [system_monitor.py:probe():227] Publishing system info
2024-02-22 12:19:17,420 DEBUG   HandlerThread:97906 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-22 12:19:18,292 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/conda-environment.yaml
2024-02-22 12:19:18,356 DEBUG   HandlerThread:97906 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-22 12:19:18,357 INFO    HandlerThread:97906 [system_monitor.py:probe():229] Finished publishing system info
2024-02-22 12:19:18,359 DEBUG   SenderThread:97906 [sender.py:send():382] send: files
2024-02-22 12:19:18,359 INFO    SenderThread:97906 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-22 12:19:18,362 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: python_packages
2024-02-22 12:19:18,363 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: python_packages
2024-02-22 12:19:18,363 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: stop_status
2024-02-22 12:19:18,363 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: stop_status
2024-02-22 12:19:18,364 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-22 12:19:18,786 INFO    wandb-upload_0:97906 [upload_job.py:push():131] Uploaded file /var/folders/0z/syl3v7nn2d1_xq1bgvqxwyp40000gn/T/tmpny7md16ywandb/kb02jne4-wandb-metadata.json
2024-02-22 12:19:18,874 DEBUG   SenderThread:97906 [sender.py:send():382] send: telemetry
2024-02-22 12:19:19,294 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/output.log
